name,address,lat,lng,type
Medical Facility,Bangladesh,22.628744,90.058272,pharmacy
Community Clinic,Bangladesh,26.034907,89.298833,hospital
Medical Facility,Bangladesh,26.02444,89.274687,hospital
Community Clinic,Bangladesh,26.013974,89.289505,hospital
Medical Facility,Bangladesh,26.026442,89.268909,hospital
"Community Clinic, Ward no 14",Bangladesh,22.837941,89.523538,hospital
Medical Facility,Bangladesh,23.884556,90.408193,hospital
Medical Facility,Bangladesh,22.621442,90.060582,pharmacy
Medical Facility,Bangladesh,22.624499,90.057554,pharmacy
Medical Facility,Bangladesh,23.773586,90.410826,hospital
TB Hospital,Bangladesh,23.773921,90.409911,hospital
MSF Occupational Health Clinic,Bangladesh,23.737738,90.368225,hospital
Manobic Heath Center,Bangladesh,23.715556,90.380821,hospital
Upazila Health Complex,Bangladesh,23.729178,90.323432,hospital
Surjer Hasi Clinic,Bangladesh,23.738603,90.364126,hospital
Bresba Medical Services LTD.,Bangladesh,23.729952,90.334059,hospital
Ati Bazar Central Hospital,Bangladesh,23.730301,90.333325,hospital
Riverside Hospital,Bangladesh,23.710025,90.367505,hospital
Life & Care Hospital,Bangladesh,23.730274,90.357865,hospital
ব্র্যাক প্রসব কেন্দ্র,Bangladesh,23.710209,90.38377,hospital
সরকারি দিবাযত্ন কেন্দ্র,Bangladesh,23.713729,90.371297,hospital
Japan Bangladesh Friendship Hospital,Bangladesh,23.739545,90.375045,hospital
Dhanmondi Pharmacy,Bangladesh,23.738491,90.383284,pharmacy
Sikder Medical College Hospital,Bangladesh,23.740944,90.358746,hospital
Bangladesh Eye trust Hospital,Bangladesh,23.743786,90.360252,hospital
Urban Primary Health Care Center,Bangladesh,23.745469,90.362537,hospital
Marie Stopes Clinic,Bangladesh,23.739301,90.361979,hospital
BRAC Delivery Centre,Bangladesh,23.73939,90.361968,hospital
Naz-E-Noor Hospital,Bangladesh,23.74585,90.370343,hospital
CWAP Clinic,Bangladesh,23.735499,90.364907,hospital
Gazi Medical College and Hospital,Bangladesh,22.817585,89.54572,hospital
Adachaki Community Hospital,Bangladesh,24.31931,89.672127,hospital
ডিমলা উপজেলা স্বাস্থ্য কমপ্লেক্স,Bangladesh,26.156339,88.924971,hospital
__চক্ষু হাসপাতাল,Bangladesh,22.673135,90.339939,hospital
Nogor Shasto kendro,Bangladesh,23.730796,90.367304,hospital
মোল্লা ফার্মেসি,Bangladesh,23.750622,90.424287,pharmacy
Medical Facility,Bangladesh,23.762508,90.38441,pharmacy
Bonik Pharmacy,Bangladesh,23.838929,90.25559,pharmacy
R K Pharmacy,Bangladesh,23.838825,90.255419,pharmacy
Lucky Pharmacy,Bangladesh,23.847848,90.25696,pharmacy
Mukti Pharmacy,Bangladesh,23.847806,90.256568,pharmacy
Sonika Pharmacy,Bangladesh,23.848193,90.25625,pharmacy
D-Pharma,Bangladesh,23.84817,90.256291,pharmacy
Tajalli Pharmacy,Bangladesh,23.847754,90.25634,pharmacy
National Institute of Traumatology & Orthopaedic Rehabilitation (NITOR),Bangladesh,23.773511,90.369589,hospital
Puspit Nursing Home,Bangladesh,23.712402,90.372288,hospital
মেরী স্টোপস স্বাস্থ্য কেন্দ্র,Bangladesh,23.714157,90.362535,hospital
punam Pharmacy,Bangladesh,23.752455,90.405412,pharmacy
Medical Facility,Bangladesh,23.752211,90.405428,pharmacy
Medical Facility,Bangladesh,23.752286,90.405409,pharmacy
Medical Facility,Bangladesh,23.751919,90.40345,pharmacy
Medical Facility,Bangladesh,23.754449,90.405674,pharmacy
Medical Facility,Bangladesh,23.754221,90.40882,pharmacy
Medical Facility,Bangladesh,23.753905,90.407356,hospital
Aleya Islam General Hospital,Bangladesh,23.717169,90.371998,hospital
Government Remeta Employee Hospital,Bangladesh,23.740653,90.374251,hospital
Al-Ahsan Diagnostic Hospital,Bangladesh,23.718402,90.372743,blood_test
Marie Stopes,Bangladesh,23.717712,90.368018,hospital
মেডিসিন্স সান্স ফ্রন্টিয়ার্স,Bangladesh,23.716214,90.367716,hospital
Medical Facility,Bangladesh,23.700583,90.420799,pharmacy
Medical Facility,Bangladesh,23.702898,90.420444,pharmacy
Homiopathy,Bangladesh,23.701312,90.422123,pharmacy
Medical Facility,Bangladesh,23.701973,90.423793,pharmacy
Medical Facility,Bangladesh,23.705308,90.423972,pharmacy
Medical Facility,Bangladesh,23.702137,90.423883,pharmacy
Medical Facility,Bangladesh,23.704914,90.423863,pharmacy
Medical Facility,Bangladesh,23.704077,90.423758,pharmacy
Medical Facility,Bangladesh,23.702778,90.423909,pharmacy
Medical Facility,Bangladesh,23.701321,90.425298,pharmacy
Medical Facility,Bangladesh,23.701394,90.424775,pharmacy
Medical Facility,Bangladesh,23.701377,90.424002,pharmacy
Medical Facility,Bangladesh,23.701424,90.425814,hospital
Medical Facility,Bangladesh,23.701457,90.425631,pharmacy
Medical Facility,Bangladesh,23.70238,90.420402,pharmacy
Medical Facility,Bangladesh,23.702778,90.42389,hospital
Medical Facility,Bangladesh,23.70267,90.423793,pharmacy
Sony drug house,Bangladesh,23.703472,90.420322,pharmacy
Medical Facility,Bangladesh,23.707362,90.421677,pharmacy
Medical Facility,Bangladesh,23.701417,90.426147,pharmacy
High Light Eye Hospital,Bangladesh,23.173843,89.503026,hospital
Medical Facility,Bangladesh,23.701351,90.425968,pharmacy
Diagonostic Center,Bangladesh,24.87138,90.733855,hospital
Netrokona Sadar Hospital,Bangladesh,24.871725,90.732192,hospital
Tori Madokasokto Niramoy Kendro,Bangladesh,24.870833,90.734167,hospital
Apollo Diagonostic Center,Bangladesh,24.869447,90.731576,hospital
Nabila Diagonostic Center,Bangladesh,24.871245,90.730934,hospital
Nova Diagonostic Center,Bangladesh,24.871303,90.730479,hospital
জেনারেল মেডিক্যাল হসপিটাল,Bangladesh,23.738396,90.38772,hospital
Al Raji Diagonostic center,Bangladesh,24.871,90.731833,hospital
Madan Upazilla Health Complex,Bangladesh,24.7168,90.945327,hospital
Fatema Diagonostic Center,Bangladesh,24.870843,90.731849,hospital
City Digital Diagonostic Center,Bangladesh,24.879475,90.731236,hospital
D.M Digilab,Bangladesh,24.87862,90.730796,hospital
Model Diagonostic Center,Bangladesh,24.879685,90.731216,hospital
New Swadesh Hospital and Diagonostic Center,Bangladesh,24.879366,90.73143,hospital
Nirapod Diagonostic Center,Bangladesh,24.880044,90.731407,hospital
Nurjahan Digilab,Bangladesh,24.87864,90.73083,hospital
Maa O Shishu Clinic,Bangladesh,24.879654,90.731569,hospital
Fresh Health Clinic,Bangladesh,22.897523,89.508432,hospital
Patients Clinic,Bangladesh,22.898187,89.506384,hospital
Medical Facility,Bangladesh,22.628157,90.05811,pharmacy
Medical Facility,Bangladesh,22.628794,90.057326,pharmacy
হাজী তৈয়ব ফার্মেসী,Bangladesh,22.6282,90.058025,pharmacy
Medical Facility,Bangladesh,22.627951,90.057981,pharmacy
Medical Facility,Bangladesh,22.628071,90.057979,pharmacy
Mymensingh medical collage hospital,Bangladesh,24.742932,90.40919,hospital
Standard Pharmacy,Bangladesh,22.898059,89.506647,pharmacy
Medical Facility,Bangladesh,22.896914,89.509017,pharmacy
Medical Facility,Bangladesh,22.896765,89.510012,pharmacy
Medical Facility,Bangladesh,22.89681,89.509356,pharmacy
Medical Facility,Bangladesh,22.897114,89.509786,pharmacy
Medical Facility,Bangladesh,22.896802,89.509995,pharmacy
Medical Facility,Bangladesh,22.896919,89.509977,pharmacy
Medical Facility,Bangladesh,22.897608,89.510344,pharmacy
Medical Facility,Bangladesh,22.897578,89.510311,pharmacy
Medical Facility,Bangladesh,22.897807,89.509921,pharmacy
Medical Facility,Bangladesh,22.897974,89.509828,pharmacy
Medical Facility,Bangladesh,22.898025,89.509832,pharmacy
Mamata clinic,Bangladesh,22.896627,89.509305,hospital
Surjer Hasi Paribarik Health Clinic,Bangladesh,22.888886,89.513944,hospital
Mokter Pharmacy,Bangladesh,22.914282,89.50315,pharmacy
Medical Facility,Bangladesh,22.91467,89.503365,pharmacy
Meherun Homeo Pharmacy,Bangladesh,23.737073,90.386652,hospital
Health & Family Wlfare Center,Bangladesh,25.106312,90.672852,hospital
Ekota Hospital,Bangladesh,23.167818,89.209469,hospital
Medical Facility,Bangladesh,23.745148,90.399297,hospital
Police Lines Hospital,Bangladesh,24.899578,91.859256,hospital
Trust Medical Services,Bangladesh,24.898395,91.86012,hospital
Family planning Ascossiation of Bangladesh,Bangladesh,24.89459,91.8633,hospital
Shahid Samsuddin Ahmed Hospital,Bangladesh,24.899065,91.867314,hospital
Central Hospital,Bangladesh,24.898837,91.87101,hospital
IBN SINA Hospital,Bangladesh,24.891806,91.877727,hospital
Bera Upazilla Health Complex,Bangladesh,24.077227,89.614898,hospital
আল-বারাকাহ জেনারেল হাসপাতাল,Bangladesh,23.741027,90.418684,hospital
Medical Facility,Bangladesh,23.874821,90.396355,pharmacy
Medical Facility,Bangladesh,23.874759,90.396361,pharmacy
Medical Facility,Bangladesh,23.874641,90.396369,pharmacy
Medical Facility,Bangladesh,23.874709,90.396362,pharmacy
Medical Facility,Bangladesh,23.875168,90.396343,pharmacy
Medical Facility,Bangladesh,23.875266,90.396367,pharmacy
Medical Facility,Bangladesh,23.875073,90.396339,pharmacy
Mouri Medicine and Tamanna Medicine,Bangladesh,23.805681,90.368265,pharmacy
Pharmacy Plus,Bangladesh,23.790097,90.411013,pharmacy
Al-Helal Hospital,Bangladesh,23.802763,90.370642,hospital
প্রাইম ব্যাংক চক্ষু হাসপাতাল,Bangladesh,23.744251,90.372324,hospital
Eden Multicare Hospital,Bangladesh,23.747293,90.370231,hospital
আম্বিয়া হাসপাতাল,Bangladesh,22.707136,90.360768,hospital
অ্যাপোলো হাসপাতাল ও ডায়াগনস্টিক সেন্টার,Bangladesh,22.700719,90.369847,hospital
মেডিনোভা,Bangladesh,22.703378,90.372358,hospital
Rongdhonu Pharmacy,Bangladesh,23.711224,90.408491,pharmacy
University Dental College and Hospital,Bangladesh,23.747763,90.409127,hospital
Medical Facility,Bangladesh,23.737429,90.428586,hospital
radda,Bangladesh,23.807559,90.369693,hospital
Trisha Medicare Center,Bangladesh,23.796898,90.373118,pharmacy
Medical Facility,Bangladesh,23.868216,90.394064,hospital
Farmacity,Bangladesh,23.871708,90.400983,pharmacy
Medical Facility,Bangladesh,23.747083,90.434748,pharmacy
Tripti Pharmacy,Bangladesh,23.746921,90.433612,pharmacy
ডাঃ সাখাওয়াত হোসেন,Bangladesh,23.748988,90.426884,hospital
Eye hospital,Bangladesh,23.816653,90.367458,hospital
QPS,Bangladesh,23.816083,90.365802,pharmacy
Riya Fharmacy,Bangladesh,23.817797,90.368964,pharmacy
KOrim pharmacy,Bangladesh,23.818255,90.368676,pharmacy
Medical Facility,Bangladesh,23.709416,90.422571,pharmacy
confectionary,Bangladesh,23.70882,90.41875,pharmacy
clothes,Bangladesh,23.708514,90.419782,pharmacy
Pharmacy,Bangladesh,23.708904,90.423722,pharmacy
Medical Facility,Bangladesh,23.705757,90.421462,pharmacy
Medical Facility,Bangladesh,23.705867,90.421372,pharmacy
Medical Facility,Bangladesh,23.705847,90.421231,pharmacy
Medical Facility,Bangladesh,23.705715,90.421276,pharmacy
Ma Pharmacy,Bangladesh,23.705893,90.419809,pharmacy
Medical Facility,Bangladesh,23.705837,90.421024,pharmacy
Medical Facility,Bangladesh,23.706464,90.42089,pharmacy
Kalam Medical,Bangladesh,23.707603,90.420944,pharmacy
Medical Facility,Bangladesh,23.710257,90.424141,pharmacy
Ash Shikha Pharmacy,Bangladesh,23.710229,90.424644,pharmacy
Farmacity,Bangladesh,23.710218,90.424528,pharmacy
Madisin Center,Bangladesh,23.71023,90.424616,pharmacy
Farmacity,Bangladesh,23.711018,90.424394,pharmacy
Farmacity,Bangladesh,23.711039,90.424308,pharmacy
"Bangladesh Humiopathik Porishod, Dhaka Jila",Bangladesh,23.711037,90.424297,hospital
Sanjida Herbal Medicine,Bangladesh,23.705976,90.424156,pharmacy
Aroggo niketon homio center,Bangladesh,23.703551,90.424777,hospital
Dhaka Pharmacy,Bangladesh,23.700425,90.420892,pharmacy
Delta Dygonestic & Health Service,Bangladesh,23.702465,90.419431,hospital
Mehedi Pharmacy,Bangladesh,23.705903,90.423066,pharmacy
Medical Facility,Bangladesh,23.696097,90.429371,pharmacy
Medical Facility,Bangladesh,23.700146,90.423211,pharmacy
Pharmacy,Bangladesh,23.708618,90.423834,pharmacy
Bangladesh Physiotherapy Center,Bangladesh,23.702384,90.419461,hospital
Hawlader Pharmacy,Bangladesh,23.702471,90.419407,pharmacy
Mitul Pharmacy,Bangladesh,23.700059,90.421018,pharmacy
Soceton Pharmacy,Bangladesh,23.701809,90.421689,pharmacy
Shikder Pharmecy,Bangladesh,23.70016,90.423305,pharmacy
M/S Luna Drugs,Bangladesh,23.699908,90.421037,pharmacy
M/S Basanti Pharmacy,Bangladesh,23.699787,90.421101,pharmacy
Aysha Medical Hal,Bangladesh,23.699704,90.4212,pharmacy
Khan,Bangladesh,23.69993,90.427419,pharmacy
Anika,Bangladesh,23.702802,90.419418,pharmacy
Appolo,Bangladesh,23.702826,90.419418,pharmacy
Doctors Chamber,Bangladesh,23.699755,90.421312,pharmacy
Al-Khidmah Medicine Korner,Bangladesh,23.699556,90.424435,pharmacy
Dalli,Bangladesh,23.699622,90.426883,pharmacy
Puspa,Bangladesh,23.699649,90.427118,pharmacy
Sifa Homio Hal,Bangladesh,23.700108,90.422064,pharmacy
Cipital Medicine,Bangladesh,23.701171,90.420856,pharmacy
Jonosheba Drugs House,Bangladesh,23.70487,90.426734,pharmacy
Hossain Medical Hall,Bangladesh,23.700398,90.424226,pharmacy
Medical Facility,Bangladesh,23.70482,90.420519,pharmacy
Rokeya Drug House,Bangladesh,23.700102,90.422501,pharmacy
Medical Facility,Bangladesh,23.700446,90.425331,pharmacy
Medical Facility,Bangladesh,23.701469,90.428606,pharmacy
Pharmacy,Bangladesh,23.701366,90.426661,pharmacy
Pharmacy,Bangladesh,23.701475,90.426616,pharmacy
Medical Facility,Bangladesh,23.701635,90.427978,pharmacy
Medical Facility,Bangladesh,23.700043,90.425763,pharmacy
Poroma,Bangladesh,23.704469,90.419261,pharmacy
Bismillah Drug House,Bangladesh,23.701381,90.427943,pharmacy
A K Madecal Hal,Bangladesh,23.700885,90.428222,pharmacy
Evercure Medical Hall,Bangladesh,23.697644,90.423015,pharmacy
Janata Medical Hall,Bangladesh,23.700887,90.427872,pharmacy
Medical Hall,Bangladesh,23.700989,90.427875,pharmacy
A. K. Medical Hall,Bangladesh,23.700879,90.428218,pharmacy
Appolo Pharmacy,Bangladesh,23.70086,90.42809,pharmacy
Medicine Corner,Bangladesh,23.700857,90.427964,pharmacy
Uposhom Medicine Store,Bangladesh,23.69785,90.423144,pharmacy
Nagar Shastho Kendro,Bangladesh,23.701431,90.428642,hospital
Abdul Kader Pharmacy,Bangladesh,23.70415,90.42236,pharmacy
Pharmacy,Bangladesh,23.69812,90.42799,pharmacy
Shofic Health Care Senter,Bangladesh,23.69926,90.421661,pharmacy
Barisal Pharmacy,Bangladesh,23.699569,90.429397,pharmacy
Madina Owshudhaloy,Bangladesh,23.698808,90.422101,pharmacy
Medical Facility,Bangladesh,23.69625,90.430158,pharmacy
Medical Facility,Bangladesh,23.696264,90.430212,pharmacy
Popular Pharmacy,Bangladesh,23.696141,90.430245,pharmacy
Medical Facility,Bangladesh,23.69827,90.422621,pharmacy
Popular Drag House,Bangladesh,23.698143,90.422641,pharmacy
Medical Facility,Bangladesh,23.696269,90.430768,pharmacy
Mim Nursing home,Bangladesh,22.804083,89.573869,hospital
Omar Madical Hall,Bangladesh,22.815676,89.562538,pharmacy
Medical Facility,Bangladesh,23.205306,89.966858,hospital
Sarkar Homeo Hall,Bangladesh,23.809753,90.370037,hospital
মদিনা মেডিক্যাল হল,Bangladesh,23.819111,90.378983,pharmacy
Beauty Medical Hall,Bangladesh,23.819683,90.380681,pharmacy
Prince Pharma,Bangladesh,23.810039,90.370426,pharmacy
মিতু ফার্মেসি,Bangladesh,23.820125,90.380526,pharmacy
Government Outdoor Dispensary (GOD),Bangladesh,23.819108,90.38053,hospital
Model Community Hospital,Bangladesh,23.376704,91.058166,hospital
Songkramok Badhi Hospital,Bangladesh,23.774044,90.405225,hospital
Medical Facility,Bangladesh,23.039274,89.632205,pharmacy
Rokeya Diagnostic Centre,Bangladesh,23.041238,89.632835,pharmacy
Das Medical,Bangladesh,23.041322,89.631941,pharmacy
Surjya Pharmacy,Bangladesh,23.041318,89.631979,pharmacy
Medical Facility,Bangladesh,23.041315,89.631914,pharmacy
Akber Medical,Bangladesh,23.041219,89.631924,pharmacy
Das Medical,Bangladesh,23.041229,89.63188,pharmacy
Sah Somie nagoi community clinic,Bangladesh,22.318427,91.852174,hospital
Shikder Pharmecy,Bangladesh,23.040531,89.635254,pharmacy
Shikder Clinic,Bangladesh,23.040536,89.635223,hospital
Medical Facility,Bangladesh,23.040484,89.635728,pharmacy
Medical Facility,Bangladesh,23.040498,89.635605,pharmacy
Sheikh Pharmacy,Bangladesh,23.040489,89.635672,pharmacy
Monirul Pharmacy,Bangladesh,23.040474,89.635761,pharmacy
Medical Facility,Bangladesh,23.044739,89.630685,pharmacy
ইসলামী ব্যাংক কেন্দ্রীয় হাসপাতাল,Bangladesh,23.737574,90.409824,hospital
বারডেম জেনারেল হাসপাতাল ২,Bangladesh,23.731709,90.406109,hospital
Medicine Corner,Bangladesh,23.820308,90.377996,pharmacy
Arafat Pharmacy and Medicine,Bangladesh,23.820138,90.378018,pharmacy
Maa-Babar Dowa Pharmacy and Dental Care,Bangladesh,23.819918,90.378044,pharmacy
Rabia Pharmacy,Bangladesh,23.820561,90.378096,pharmacy
Radda Plan Joint Project,Bangladesh,23.820041,90.379206,hospital
Saiful Medical Hall,Bangladesh,23.819896,90.37867,pharmacy
Rafia Medical Hall,Bangladesh,23.820685,90.378298,pharmacy
Bhola Medicine and Telecom,Bangladesh,23.82282,90.378423,pharmacy
Snigdha Medicine Point,Bangladesh,23.822824,90.378447,pharmacy
